 DoctorID, Doctor first name, Doctor last name, Doctor middle name,Primary  specialty code,Primary  specialty description,Secondary specialty code,Secondary specilaty description, Doctor state, Doctor state code, Doctor zip
6384274,Zxxxxxxxx,Lttttt,Uvvvv,VET,VETERINARY MEDICINE,,,GEORGIA,GA,30214
1969857,Odddd,Neeee,L,VET,VETERINARY MEDICINE,,,ALABAMA,AL,36801
7705157,Yrrrrr,Rqqqqqqq,D,MID,MIDWIFERY (CNMS),WH,WOMEN'S HEALTH,KENTUCKY,KY,41858
7231372,Qyyyyy,Fllll,O,VET,VETERINARY MEDICINE,,,WISCONSIN,WI,53404
9452381,Kvv,Waaaaa,K,U,UROLOGY,GS,GENERAL SURGERY,ILLINOIS,IL,61614
5321815,Rrrrrrr,Xsssss,Gmmmmmmm,DEN,DENTISTRY,,,NEW YORK,NY,11787
2396388,Vhhhh,Eaaaaa,Vjjj,GPM,GENERAL PREVENTIVE MEDICINE,OM,OCCUPATIONAL MEDICINE,HAWAII,HI,96853
8174441,Mppppp,Wkkkkkk,Wyyyyyyyyyy,IMG,GERIATRIC MEDICINE (INTERNAL MEDICINE),IM,INTERNAL MEDICINE,NEW YORK,NY,11042
3658552,Kzzzz,Ynnnnnnnn, ,DEN,DENTISTRY,,,CALIFORNIA,CA,91403
2370572,Caaa,Eeeeeee, ,SM,SLEEP MEDICINE,FM,FAMILY MEDICINE,OKLAHOMA,OK,73102
77373,Mfffff,Puuuuuuuuuuuuuuu,Dzzzz,IM,INTERNAL MEDICINE,HO,HEMATOLOGY/ONCOLOGY,FLORIDA,FL,33484
5261392,Xuuuuu,Qbbbbbbbb,Hfff,P,PSYCHIATRY,,,,,
7924201,Ibbbbb,Hhhhhhhhh,Upppppp,PM,PHYSICAL MEDICINE AND REHABILITATION,,,,,
2786690,Zooooo,Nttt,Y,IM,INTERNAL MEDICINE,IMG,GERIATRIC MEDICINE (INTERNAL MEDICINE),DELAWARE,DE,19808
9553707,Kffff,Vpppp,Qzz,DEN,DENTISTRY,,,CALIFORNIA,CA,92354
5623789,Kkkkkk,Meee,Cmm,N,NEUROLOGY,GP,GENERAL PRACTICE,VIRGINIA,VA,22191
3908347,Fbbbb,Huuuuuu,Nhhhhh,ORS,ORTHOPEDIC SURGERY,GS,GENERAL SURGERY,NEW JERSEY,NJ,8210
6962962,Txxxxxx,Issss,Xssssss,GE,GASTROENTEROLOGY,IM,INTERNAL MEDICINE,MISSOURI,MO,63106
8797234,Ybbbbb,Zoooooo,Pgggggg,GE,GASTROENTEROLOGY,IM,INTERNAL MEDICINE,,,
5013225,Vgggggg,Dyyyyyyy,N,DEN,DENTISTRY,,,MICHIGAN,MI,48307
5454474,Bkkkkkk,Hrrrrr,Q,DEN,DENTISTRY,,,GEORGIA,GA,30075
1038435,Kmmmmmmm,Bxxxx,Bffff,DEN,DENTISTRY,,,CALIFORNIA,CA,92315
7485853,Pf,Huuu,L,DEN,DENTISTRY,,,CALIFORNIA,CA,95133
9528235,Meeeeee,Hqqqqq,Mhhh,GP,GENERAL PRACTICE,IMG,GERIATRIC MEDICINE (INTERNAL MEDICINE),WASHINGTON,WA,98683
2922898,Iyy,Jkkk,Exxx,NS,NEUROLOGICAL SURGERY,NSP,PEDIATRIC SURGERY (NEUROLOGY),MISSOURI,MO,63110
4431344,Vppppp,Wssss,J,DEN,DENTISTRY,,,FLORIDA,FL,32763
5062180,Afffff,Luuuuuu,J,DEN,DENTISTRY,,,NEW JERSEY,NJ,7641
4607492,Lvvvvv,Iwww,Gzzzzzz,DEN,DENTISTRY,,,OKLAHOMA,OK,73170
9904896,Guuuuu,Booooo,Q,VET,VETERINARY MEDICINE,,,NEW YORK,NY,11357
7654287,Kvvvvv,Qaaaaaaa,Q,OSG,ORAL AND MAXILLOFACIAL SURGERY (DENTISTRY),DEN,DENTISTRY,NEW YORK,NY,11375
2893269,Xiiiii,Zttttttt,Xjjj,NEP,NEPHROLOGY,IM,INTERNAL MEDICINE,NEW YORK,NY,12180
2655074,Dqqqqqq,Hoooooo,Xbb,OPH,OPHTHALMOLOGY,,,OREGON,OR,97526
7976101,Xnnnn,Gyyyyyyyy,I,VET,VETERINARY MEDICINE,,,MISSOURI,MO,63125
4035313,Axxxxxx,Axxxx,I,FM,FAMILY MEDICINE,GP,GENERAL PRACTICE,INDIANA,IN,46845
3587270,Hpppp,Gddddddd,All,FM,FAMILY MEDICINE,GP,GENERAL PRACTICE,WISCONSIN,WI,53792
4976902,Wwwwww,Vdddddddd,Caaaa,DEN,DENTISTRY,,,ARIZONA,AZ,85226
8472802,Kbbbb,Vsssss,Ujjjj,OBG,OBSTETRICS AND GYNECOLOGY,EM,EMERGENCY MEDICINE,,,
4579605,Ycccc,Knnnnnnnn,Vrrrrrr,AN,ANESTHESIOLOGY,,,UTAH,UT,84094
5505941,Uiii,Xggggggg,C,DEN,DENTISTRY,,,OHIO,OH,43537
3468326,Coo,Ylllllllll,Ueeeeee,ORT,ORTHODONTICS,DEN,DENTISTRY,OKLAHOMA,OK,73072
9354936,Ossss,Zuuuuuu,M,PD,PEDIATRICS,,,CALIFORNIA,CA,94061
6052607,Ejjjj,Cxxxxxxxx,Zwwwwwwwww,FM,FAMILY MEDICINE,,,,,
8420191,Izzzzz,Gfffffff,V,DEN,DENTISTRY,,,ILLINOIS,IL,60622
7325628,Gzzzzz,Jttttt,K,GER,GERIATRICS/GERONTOLOGY,GP,GENERAL PRACTICE,KENTUCKY,KY,42445
8559587,Pppppp,Auuuu,Ltt,OBG,OBSTETRICS AND GYNECOLOGY,OBS,OBSTETRICS,ILLINOIS,IL,62948
9081819,Ahhhhhhhh,Pwwww,Cllllllll,OBG,OBSTETRICS AND GYNECOLOGY,MDM,MEDICAL MANAGEMENT,MICHIGAN,MI,48858
6854966,Hbbb,Oiiii,Kvvvv,NS,NEUROLOGICAL SURGERY,,,CALIFORNIA,CA,90089
3167856,Pmmmmm,Yvvvvvvv,Ynnnnnn,DEN,DENTISTRY,OSG,ORAL AND MAXILLOFACIAL SURGERY (DENTISTRY),NEW YORK,NY,11566
4977619,Xiiii,Bhhhhh,Lxxxxx,U,UROLOGY,GP,GENERAL PRACTICE,GEORGIA,GA,30655
8190176,Vjjjjj,Wrrrrrr,Hpppppp,PM,PHYSICAL MEDICINE AND REHABILITATION,,,NORTH CAROLINA,NC,27834
5981602,Cccccc,Nrrrrrr,Tvvvvvvvvvvv,END,"ENDOCRINOLOGY, DIABETES AND METABOLISM",IM,INTERNAL MEDICINE,WISCONSIN,WI,53051
6135682,Nggggg,Riiii,K,DEN,DENTISTRY,OSG,ORAL AND MAXILLOFACIAL SURGERY (DENTISTRY),WEST VIRGINIA,WV,25276
2562291,Jddd,Uhhh,Mssss,ORS,ORTHOPEDIC SURGERY,,,NEW JERSEY,NJ,7083
5617378,Fssss,Dhhh,J,D,DERMATOLOGY,IM,INTERNAL MEDICINE,CONNECTICUT,CT,6082
3203132,Ypp,Kyyyyyyyyy,Mccccc,FM,FAMILY MEDICINE,GP,GENERAL PRACTICE,MINNESOTA,MN,55426
8217829,Jssssss,Gnnnn,Y,GP,GENERAL PRACTICE,FM,FAMILY MEDICINE,WASHINGTON,WA,98405
5740575,Dsssss,Wjjjjjjj,U,POD,PODIATRY,,,FLORIDA,FL,32405
7284654,Mwwwwww,Acccccccc, ,,,,,NEW YORK,NY,11787
6385363,Znnn,Fssssss,Zrrrrrr,POD,PODIATRY,,,NEW YORK,NY,12309
3366500,Bsssssss,Liiiii,Paaaaaa,OBG,OBSTETRICS AND GYNECOLOGY,MFM,MATERNAL AND FETAL MEDICINE,NEW YORK,NY,10029
2482986,Iqqqqqq,Vffffff,Kggggg,DEN,DENTISTRY,,,VERMONT,VT,5401
1507560,Ennnnn,Sbbbbbb,Fppppp,END,"ENDOCRINOLOGY, DIABETES AND METABOLISM",GP,GENERAL PRACTICE,KANSAS,KS,67218
5750022,Zyyyy,Scccc,Myyyyy,OBG,OBSTETRICS AND GYNECOLOGY,,,LOUISIANA,LA,70836
2127524,Mxxxx,Eyyyyy,Deee,OSS,ORTHOPEDIC SURGERY OF THE SPINE,OM,OCCUPATIONAL MEDICINE,MARYLAND,MD,20850
4873070,Fwwwww,Tyyyy,Tccc,N,NEUROLOGY,CBG,CLINICAL BIOCHEMICAL GENETICS,MARYLAND,MD,20892
3517730,Wsssss,Xzzzz,Bffff,FM,FAMILY MEDICINE,,,CALIFORNIA,CA,91730
5374792,Ijjj,Eyyyy,Q,DEN,DENTISTRY,,,NEW JERSEY,NJ,7087
4563833,Hzzzzzz,Mppppppppp,S,DEN,DENTISTRY,,,,,
2779755,U,Xhhhhh,Pfffff,DEN,DENTISTRY,,,,,
4701006,Auu,Lzzzzzz, ,VET,VETERINARY MEDICINE,,,TENNESSEE,TN,38305
7875205,Gjjjj,Vnnnn,Xhhhhhh,VET,VETERINARY MEDICINE,,,UTAH,UT,84042
3670429,Ioooooo,Gvvv,Ghhhhh,DEN,DENTISTRY,,,ILLINOIS,IL,60477
5797409,Dkkkk,Uuuuuuuu,U,DEN,DENTISTRY,,,OHIO,OH,45209
9667108,Fpp,Zkkkkkk,Eaaaa,GS,GENERAL SURGERY,VS,VASCULAR SURGERY,KENTUCKY,KY,41501
6132674,Riiiii,Lcccccc,Puuu,ED,ENDODONTICS,DEN,DENTISTRY,MISSOURI,MO,64112
8256904,Bzzzzz,Iqqqqq,Geeeee,OBG,OBSTETRICS AND GYNECOLOGY,,,KENTUCKY,KY,40601
3037301,Qyyyyyy,Gvvvvv,Wyy,PD,PEDIATRICS,GP,GENERAL PRACTICE,NEW YORK,NY,11414
6017044,Byyyyyy,Uxxx,L,EM,EMERGENCY MEDICINE,AN,ANESTHESIOLOGY,MICHIGAN,MI,49801
3275870,Dqqqq,Izzzzz,P,VET,VETERINARY MEDICINE,,,FLORIDA,FL,32608
9126814,Bdddddd,Yqqqqq,Rfffff,GP,GENERAL PRACTICE,,,NEW YORK,NY,14850
3305091,Ktttttt,Xxxxxxxx,Svvvvvvv,GP,GENERAL PRACTICE,EM,EMERGENCY MEDICINE,VIRGINIA,VA,22060
3668183,Faaaa,Bggggg,Bvvv,FM,FAMILY MEDICINE,FP,FAMILY PRACTICE,OHIO,OH,43430
4713288,Uiiiii,Roooooo,Ugggg,GS,GENERAL SURGERY,,,WISCONSIN,WI,53051
6656568,Bhh,Uuuuuu,Naaaa,FM,FAMILY MEDICINE,,,COLORADO,CO,80829
6013164,Yjjjjjj,Pzzzz,Ugggggg,PS,PLASTIC SURGERY,GS,GENERAL SURGERY,NORTH CAROLINA,NC,27157
8332621,Riii,Eyyyyyyyyyyy, ,IM,INTERNAL MEDICINE,HOS,HOSPITALIST,CALIFORNIA,CA,91403
3882579,Qdddddd,Geeeeee,Gzzzz,GP,GENERAL PRACTICE,FM,FAMILY MEDICINE,NEW YORK,NY,10027
5765295,Gggggg,Yaaaaa,U,POD,PODIATRY,POR,PODIATRIC RADIOLOGY,OHIO,OH,45805
6753792,Kkkkkk,Jaaaaa,K,OSG,ORAL AND MAXILLOFACIAL SURGERY (DENTISTRY),DEN,DENTISTRY,CONNECTICUT,CT,6708
7038167,Wuuuu,Cttttt,Arrrr,GS,GENERAL SURGERY,,,,,
1546112,Dhhh,Fbbbbbb,Kwwwwww,DEN,DENTISTRY,,,TEXAS,TX,77706
8433281,Tuuuuuuu,Fddddd,Jiiiii,DEN,DENTISTRY,,,NORTH CAROLINA,NC,28227
6385081,Nhhhhhhh,Wvvvvv,S,VET,VETERINARY MEDICINE,,,ARIZONA,AZ,85260
2168609,Kllll,Cnn,Ybbbb,GP,GENERAL PRACTICE,OBG,OBSTETRICS AND GYNECOLOGY,NEW YORK,NY,11220
3740775,Wqqq,Pyyyyyyyy,Z,DEN,DENTISTRY,,,MINNESOTA,MN,55424
5621696,Lhhhhh,Crrrrrrrr,Caaa,OSG,ORAL AND MAXILLOFACIAL SURGERY (DENTISTRY),OMF,ORAL AND MAXILLOFACIAL SURGERY,TEXAS,TX,78216
4991914,Hjjjjj,Rvvvvv, ,FM,FAMILY MEDICINE,,,PENNSYLVANIA,PA,15065
1131500,Cxxxxx,Ooooo,Mcccc,EM,EMERGENCY MEDICINE,IM,INTERNAL MEDICINE,NORTH CAROLINA,NC,27513
2185994,Hmmm,Cll,G,OSG,ORAL AND MAXILLOFACIAL SURGERY (DENTISTRY),OMF,ORAL AND MAXILLOFACIAL SURGERY,GEORGIA,GA,30534
3013319,Iooooo,Mgg,Nbbbbbb,ORS,ORTHOPEDIC SURGERY,GP,GENERAL PRACTICE,CALIFORNIA,CA,92134
4321790,Tvvvvvv,Fqqqqqq,Qpppp,IM,INTERNAL MEDICINE,,,MARYLAND,MD,21202
1053231,Qyyyyy,Ifffff,Wqqq,OM,OCCUPATIONAL MEDICINE,IM,INTERNAL MEDICINE,ILLINOIS,IL,60616
6398949,Gxxxxx,Wrrrrr,Cooooo,FM,FAMILY MEDICINE,FP,FAMILY PRACTICE,TEXAS,TX,77009
4079547,Ffff,Xyyyyy,Xuu,GS,GENERAL SURGERY,,,NORTH CAROLINA,NC,27517
8237780,Rooo,Pxxxxxxxxxx,I,DEN,DENTISTRY,,,ALABAMA,AL,36441
2005912,Uzzz,Reeeeeee,Rmmmmm,AN,ANESTHESIOLOGY,,,ALABAMA,AL,35213
1406905,Uzzzzz,Ljjjjj,Zxx,P,PSYCHIATRY,CHP,CHILD AND ADOLESCENT PSYCHIATRY,,,
5681223,Pdd,Paa,Cmm,IM,INTERNAL MEDICINE,HEM,HEMATOLOGY (INTERNAL MEDICINE),CALIFORNIA,CA,93257
5360731,Eyyy,Lqqqq,Gwwwww,VET,VETERINARY MEDICINE,,,VIRGINIA,VA,23059
4465506,Brrrrrrr,Nssssss,Jwwwww,GP,GENERAL PRACTICE,,,KANSAS,KS,67206
3506973,Hjjjjjj,Qkkkkkk,P,GS,GENERAL SURGERY,PS,PLASTIC SURGERY,FLORIDA,FL,33155
3929327,Ozzzzzzz,Kvvvvv,Zbbbbb,GP,GENERAL PRACTICE,FM,FAMILY MEDICINE,,,
9904100,Ykkkk,Lqqqqqqq,Wzzzzzzz,IM,INTERNAL MEDICINE,,,NEW YORK,NY,14621
3591904,Ngggggg,Vmmmmm,Lyy,EM,EMERGENCY MEDICINE,,,ARIZONA,AZ,85308
3605006,Xhhhhhhhh,Bllllllllll,Fuuuuuuuuuuuuuuuuu,IMG,GERIATRIC MEDICINE (INTERNAL MEDICINE),FM,FAMILY MEDICINE,MINNESOTA,MN,55901
9689939,Qpppp,Ekkkkkk,O,VET,VETERINARY MEDICINE,,,TEXAS,TX,78250
7128372,Aooo,Ollllllll,Yzzzzzz,GE,GASTROENTEROLOGY,IM,INTERNAL MEDICINE,MASSACHUSETTS,MA,2111
3430067,Tffff,Zccc,Swww,IM,INTERNAL MEDICINE,,,SOUTH CAROLINA,SC,29118
6916380,Adddddd,Rjjj,Cyyyyy,ORS,ORTHOPEDIC SURGERY,,,MARYLAND,MD,21117
7848394,Rpppppp,Bnnnnnnnnnn,Mbbbbb,GE,GASTROENTEROLOGY,,,KANSAS,KS,66502
3439268,Vfffff,Nhhhhhhhh,Vttttt,P,PSYCHIATRY,,,ILLINOIS,IL,60645
1697302,Dqq,Xqqqq, ,ACA,ADULT CARDIOTHORACIC ANESTHES(RESIDENTS),GS,GENERAL SURGERY,UTAH,UT,84132
5423503,Qqqqqq,Piiii,Dllll,FM,FAMILY MEDICINE,FP,FAMILY PRACTICE,TEXAS,TX,76107
6020010,Nwwwww,Ykkkkkkkkk,Azz,PM,PHYSICAL MEDICINE AND REHABILITATION,,,TENNESSEE,TN,38119
7028334,Brrrrr,Leeeeeee,Skkkkkk,GP,GENERAL PRACTICE,FM,FAMILY MEDICINE,ARIZONA,AZ,85712
8883875,Vvvvvv,Oooooooo,Xxx,ON,MEDICAL ONCOLOGY,ADU,ADULT HEALTH (NURSE PRACTITIONERS),MINNESOTA,MN,55379
1348627,Rwwww,Tccccc,Pmmmmm,GP,GENERAL PRACTICE,,,NEW YORK,NY,10004
2187666,Zgggg,Lss,Hvvvv,IM,INTERNAL MEDICINE,HOS,HOSPITALIST,CALIFORNIA,CA,92555
1082551,Xwwwww,Rfffff,C,DEN,DENTISTRY,,,WYOMING,WY,82901
1486197,Iooooooo,Ywwwwww,Pjjjjj,GER,GERIATRICS/GERONTOLOGY,IMG,GERIATRIC MEDICINE (INTERNAL MEDICINE),MARYLAND,MD,21218
5435623,Kaaaaa,Jrrrrrrrr,Dqqqqqqq,GS,GENERAL SURGERY,,,NORTH CAROLINA,NC,27157
5254561,Suuu,Wnnnnnnn,Pggggg,FM,FAMILY MEDICINE,PD,PEDIATRICS,,,
3531395,Rttt,Sllll,Xyyyyy,LM,LEGAL MEDICINE,GP,GENERAL PRACTICE,COLORADO,CO,80454
1742024,Cuuuu,Edddd,Z,GP,GENERAL PRACTICE,,,VIRGINIA,VA,20165
1977697,Ebbbbbb,Rmmmmmmm,V,GP,GENERAL PRACTICE,FM,FAMILY MEDICINE,,,
6776675,Msssss,Kcccc,X,GP,GENERAL PRACTICE,FM,FAMILY MEDICINE,MINNESOTA,MN,56073
65072,Pnnnnnn,Xyyyyyyy, ,ON,MEDICAL ONCOLOGY,IM,INTERNAL MEDICINE,OREGON,OR,97401
5183514,Weeeee,Fddddd,Hkkkkk,OBG,OBSTETRICS AND GYNECOLOGY,,,,,
5646542,Kggggggg,Jiiiii,Hlll,IM,INTERNAL MEDICINE,,,MICHIGAN,MI,48202
3429283,Juuuu,Yzzzzzzz,L,PD,PEDIATRICS,ADL,ADOLESCENT MEDICINE (PEDIATRICS),NEW YORK,NY,10033
7948772,Jmmm,Sqqqqqq,Thh,U,UROLOGY,,,COLORADO,CO,81001
5133189,Quuuuuuuuu,Ippppp,Vkkkkkkkkkkkk,N,NEUROLOGY,CN,CLINICAL NEUROPHYSIOLOGY,NEW JERSEY,NJ,8801
9797583,Eccc,Jtttttt,Veee,ORS,ORTHOPEDIC SURGERY,,,ARIZONA,AZ,85234
9834771,Gmmmmmmm,Krrrrr,Xiiiii,P,PSYCHIATRY,,,CALIFORNIA,CA,90020
6680445,Rbbbbbbbb,Mvvv, ,PR,PROSTHODONTICS,DEN,DENTISTRY,WASHINGTON,WA,98102
3992842,Pddd,Rrrrrr,T,VET,VETERINARY MEDICINE,,,PENNSYLVANIA,PA,18951
8774961,Rnnnn,Gp, ,POS,PODIATRIC FOOT SURGERY,POD,PODIATRY,NEW YORK,NY,11220
9247094,Occcccc,Zvvvvvv,Vxxxxxx,IM,INTERNAL MEDICINE,FM,FAMILY MEDICINE,,,
7860568,Errrrrr,Ikkkkkkk,Mooo,GP,GENERAL PRACTICE,PME,PAIN MEDICINE (RESIDENTS ONLY),,,
2900936,Piiii,Hhhhh,Mxxxx,EM,EMERGENCY MEDICINE,OBG,OBSTETRICS AND GYNECOLOGY,NEW YORK,NY,10032
7560553,Uoooooo,Qzzz,Xhhhh,GS,GENERAL SURGERY,ORS,ORTHOPEDIC SURGERY,SOUTH CAROLINA,SC,29210
9646553,Jdddd,Qkkkkkkkkk,Aqqqqqq,OBG,OBSTETRICS AND GYNECOLOGY,MFM,MATERNAL AND FETAL MEDICINE,TENNESSEE,TN,37203
7323117,Hkkkk,Aggggggg,Bhhhhh,FM,FAMILY MEDICINE,GP,GENERAL PRACTICE,NEW YORK,NY,10019
8113087,Uffff,Dsssss,N,FM,FAMILY MEDICINE,FP,FAMILY PRACTICE,NEW YORK,NY,10941
3344778,Urrrrrr,Hmmmm,X,GP,GENERAL PRACTICE,FP,FAMILY PRACTICE,,,
8914493,Mnnnn,Eddddd,Veee,DEN,DENTISTRY,,,MARYLAND,MD,20716
4251806,Uttt,Ymmmm,M,VET,VETERINARY MEDICINE,,,COLORADO,CO,80926
8212493,Gffff,Fmmmmm,Z,VET,VETERINARY MEDICINE,,,MARYLAND,MD,20877
2669282,Qbbbbbbb,Laaaa,Ujjjjjjjjjjjj,PYG,GERIATRIC PSYCHIATRY,P,PSYCHIATRY,MISSOURI,MO,63376
7382043,Oiiii,Hssss,Gyyy,DEN,DENTISTRY,,,TEXAS,TX,76164
6556970,Vggggg,Fbbbb,Viii,P,PSYCHIATRY,N,NEUROLOGY,CALIFORNIA,CA,94597
4763691,Kpppppppp,Lkkk,Xggg,FM,FAMILY MEDICINE,,,NORTH CAROLINA,NC,28712
8601128,Srrrrr,Brrrrrr,Iqqq,PD,PEDIATRICS,,,,,
1032909,Allllll,Azzzzzzz,Y,PHM,PHARMACEUTICAL MEDICINE,DEN,DENTISTRY,TEXAS,TX,75116
4857251,Hmmmm,Kdddddd,Lggggg,DEN,DENTISTRY,,,TEXAS,TX,75218
8320682,Uaaaaa,Raaaa,F,VET,VETERINARY MEDICINE,,,CALIFORNIA,CA,90045
2218986,Rzzzzz,Wooooooo,Trrrr,P,PSYCHIATRY,PYA,PSYCHOANALYSIS,COLORADO,CO,80210
9627982,Daaaa,Hvvv,Oqqqq,ADU,ADULT HEALTH (NURSE PRACTITIONERS),,,NEW JERSEY,NJ,7719
7395516,Zkkkkkk,Ekkkkk,Guuuuuu,CD,CARDIOVASCULAR DISEASE,IC,INTERVENTIONAL CARDIOLOGY,KENTUCKY,KY,40503
8528936,Uddddd,Laaaaa,D,IM,INTERNAL MEDICINE,CD,CARDIOVASCULAR DISEASE,CONNECTICUT,CT,6095
1941215,Fxxxx,Mvvvv,P,DEN,DENTISTRY,,,VIRGINIA,VA,22306
9536199,Cqqqqqq,Oyyyyyy,Wfffff,DEN,DENTISTRY,,,NORTH CAROLINA,NC,28337
3928946,Uaaaaaa,Fbbbbbbbb,U,ED,ENDODONTICS,PHM,PHARMACEUTICAL MEDICINE,FLORIDA,FL,34986
7102285,Odd,Hbbbbbbb,Bgggggg,VET,VETERINARY MEDICINE,,,COLORADO,CO,80027
4453775,Dppppp,Bllll,Srrr,GYN,GYNECOLOGY,OBG,OBSTETRICS AND GYNECOLOGY,FLORIDA,FL,34109
2823491,Dssss,Kcccccc,G,POS,PODIATRIC FOOT SURGERY,POD,PODIATRY,MICHIGAN,MI,49091
2614684,Byyyyyy,Bmmmmm,Mzzzz,FM,FAMILY MEDICINE,GP,GENERAL PRACTICE,CALIFORNIA,CA,94515
9538088,Hjjjjjj,Kgggggg,Bbbbbbb,EM,EMERGENCY MEDICINE,GP,GENERAL PRACTICE,ILLINOIS,IL,60402
6043980,Byyyy,Vmmmmm,B,GP,GENERAL PRACTICE,EM,EMERGENCY MEDICINE,TENNESSEE,TN,37659
4720222,Gaaaa,Rrrrrrrrrrrrrrr,Ryyyy,ADU,ADULT HEALTH (NURSE PRACTITIONERS),,,NEW YORK,NY,13024
5813838,Okkkkkkkkkk,Skkkkk,Ziiiiii,PER,PERIODONTICS,DEN,DENTISTRY,NEW JERSEY,NJ,8648
5735798,Dyyyyy,Ozzzzzz,V,DEN,DENTISTRY,,,FLORIDA,FL,34229
2582966,Buuuu,Txxxxx,Errrrrrr,PED,PEDODONTICS (PEDIATRIC DENTISTRY),DEN,DENTISTRY,TEXAS,TX,77077
5348554,Yddddd,Tuuuuu,Sgggggggg,FM,FAMILY MEDICINE,FP,FAMILY PRACTICE,NEW YORK,NY,11101
2739572,Qaaaaaa,Vgggg,Vwwww,OBG,OBSTETRICS AND GYNECOLOGY,,,TEXAS,TX,77479
2423747,Wmmm,Vjjjjjjjj,Lqqqqq,PCC,PULMONARY CARE CRITICAL MEDICINE,IM,INTERNAL MEDICINE,CALIFORNIA,CA,92161
6677108,Dtttttt,Ixxxxxx,Ubbbbbbb,N,NEUROLOGY,,,INDIANA,IN,46322
8911970,Oeeeeee,Zxxxx,E,VET,VETERINARY MEDICINE,,,NEW YORK,NY,12027
1773734,Ehh,Pyyy,Cee,ADU,ADULT HEALTH (NURSE PRACTITIONERS),CTS,CARDIOTHORACIC SURGERY,NEW YORK,NY,11030
7563699,Cxxxxx,Lccccccc,W,FM,FAMILY MEDICINE,GP,GENERAL PRACTICE,NEW MEXICO,NM,87124
8691229,Duuuuuu,Iuuuuuuuu,R,POS,PODIATRIC FOOT SURGERY,POD,PODIATRY,TEXAS,TX,78586
6578290,Krrr,Qxxxx,Whhhhh,FM,FAMILY MEDICINE,,,VIRGINIA,VA,23224
4702986,Wpppp,Wiiiiiiiii,Gzzzzzz,IM,INTERNAL MEDICINE,IMG,GERIATRIC MEDICINE (INTERNAL MEDICINE),NEW YORK,NY,14620
8907446,Hrrrr,Loooo,Azzzz,PD,PEDIATRICS,,,ALABAMA,AL,36117
5416977,Rooo,Gkkkk,U,FM,FAMILY MEDICINE,PMM,SPORTS MEDICINE(PHYSICAL MED AND REHAB),KENTUCKY,KY,40514
6478524,Jfffff,Itttttt, ,VET,VETERINARY MEDICINE,,,VIRGINIA,VA,22601
1339389,Vppppp,Eoooo,W,POH,ORTHOPEDIC AND PRIMARY PODIATRIC MEDICINE,POD,PODIATRY,NEW YORK,NY,10473
7977651,Dtttttt,Usssssss,H,VET,VETERINARY MEDICINE,,,MASSACHUSETTS,MA,2481
6524405,Twwwwww,Zeeeee,Onnn,FM,FAMILY MEDICINE,FP,FAMILY PRACTICE,OKLAHOMA,OK,74048
3531490,Lqqqq,Ohhhhhhhh, ,DEN,DENTISTRY,,,PENNSYLVANIA,PA,16148
9119556,Viii,Niiiiiiii,Heeeee,PD,PEDIATRICS,PSM,SPORTS MEDICINE (PEDIATRICS),FLORIDA,FL,33321
7645709,Kiiii,Geeee,Ywwwwwww,P,PSYCHIATRY,PYM,PSYCHOSOMATIC MEDICINE,NEW YORK,NY,10467
6173799,Naaaaaaa,Soooooo,Ujjjjj,EM,EMERGENCY MEDICINE,,,NEW YORK,NY,11432
6596429,Tmmmm,Xjjjjj,Qcccccc,DR,DIAGNOSTIC RADIOLOGY,NM,NUCLEAR MEDICINE,PENNSYLVANIA,PA,19073
6842933,Isss,Cttttt, ,GE,GASTROENTEROLOGY,IM,INTERNAL MEDICINE,,,
5568607,Fttt,Gppp,Aeeeeee,RO,RADIATION ONCOLOGY,DR,DIAGNOSTIC RADIOLOGY,OKLAHOMA,OK,73701
6835536,Uvvvvv,Rjjjjjj,Oh,EM,EMERGENCY MEDICINE,UM,UNDERSEA MEDICINE AND HYPERBARIC MEDICINE,MISSISSIPPI,MS,38801
2251440,Eyyyy,Ebbbbbbb,K,VET,VETERINARY MEDICINE,,,NEW YORK,NY,11972
3036496,Thhhhh,Xccccc,Mpppp,P,PSYCHIATRY,CHP,CHILD AND ADOLESCENT PSYCHIATRY,CONNECTICUT,CT,6517
2283058,Rbbbb,Qmmmmmmm,Vlllll,DEN,DENTISTRY,,,FLORIDA,FL,33143
8425380,Hooooooooooo,Reeeeeee, ,IM,INTERNAL MEDICINE,,,NEW YORK,NY,10032
3095879,Ejjjjjj,Ouuuuu,Uxxxx,GS,GENERAL SURGERY,,,,,
7753984,Dzzzzzz,Njjjj,X,IM,INTERNAL MEDICINE,GYN,GYNECOLOGY,CALIFORNIA,CA,90247
3672182,Mgggggggg,Xqqqq,L,FM,FAMILY MEDICINE,GP,GENERAL PRACTICE,MINNESOTA,MN,55124
5324922,Bddddd,Bjjjjj,G,OPT,OPTOMETRY,,,GEORGIA,GA,30014
8856787,Joooooo,Xyyy,S,GS,GENERAL SURGERY,GP,GENERAL PRACTICE,WISCONSIN,WI,53792
1264044,Oooo,Wyyyy, ,APM,PAIN MANAGEMENT,PMD,PAIN MEDICINE,NEW YORK,NY,10029
9138437,Qaaaaaaaaa,Wccccc,Bkkkkk,P,PSYCHIATRY,CHP,CHILD AND ADOLESCENT PSYCHIATRY,TEXAS,TX,77478
8651157,Eqqqqqqq,Eqqqqqq, ,IM,INTERNAL MEDICINE,HOS,HOSPITALIST,CALIFORNIA,CA,95356
